PC1,PC2
1.7523934495943436,-0.756532137242738
3.2296756030585985,1.496698024976843
2.514427298127954,-0.45983262272375397
-0.14311399346999665,-2.199414370238516
-1.8531223716269238,-0.5627738223985277
-1.7578565292021344,0.18343607727365283
2.709960678138625,-0.19190008510220985
-0.9244504345402637,1.443249135181058
1.2195879819049265,0.10397014862221085
1.771922716329013,-1.9481946398319556
-0.08125932195985124,-0.7650018531557787
0.0992363915725421,0.5822375723871811
0.5615634534937921,0.027200993323942463
-2.1512065437968437,-0.039355846679070605
-0.8320930496815402,0.569266770268354
-1.0674072309798581,-0.11095366944416835
-0.3642880025723577,-2.0094883334146507
-0.8564535651953208,0.2555169695416185
-1.377069671809818,0.41699837035516607
-1.8014581864341839,0.40614306565164116
0.4596429053036165,-0.9943740920714632
-0.5556959962189476,1.563636262311688
-0.009881887730663286,-0.039163908820876114
0.6949758066766947,0.2733508866887191
2.161704242148723,-0.7518551928610173
-0.6882978638801384,-1.1677954516137967
-1.6422604261007412,1.6698488105415572
2.3497091159540053,-0.9292115693717953
-1.2614579568726865,0.06109349230986284
0.4027053029241411,-3.022821932300139
0.7768408211802865,1.3395210689274626
0.328948029643092,0.1967663638350853
-0.8533499139970616,2.1148670809249075
-0.07776805594997079,-0.27111957642693607
-2.1728125892614925,-0.15778768287535488
-2.205071231483247,-0.021301077614065383
0.7649238265719317,-2.635761777180192
1.6489759441694458,0.40184199698377293
1.30765923445401,0.5836965577131787
0.5497750724194527,0.11525488456802647
2.693119625061472,0.7192215483041857
-1.5383162623223345,-0.8938474911907861
0.41503651261588187,3.0023031761524575
-0.5361023191198334,0.38807260136428
-1.0011280100853654,1.9954265104661244
0.6160334166130342,-0.8502075432981262
-1.2518625054868893,-1.2987518397350535
1.3635621959073072,-0.8395739213984725
0.23956249391611645,3.411355759929009
0.34292751816048544,-1.5424468360118293
-2.443109712863697,-0.7990559233169023
-0.458501462553937,-0.4347341871753722
-1.33740349253788,0.3915843374259627
-2.524634707308631,0.0903508277988419
0.449916667718505,0.34443919430851627
1.947119256987556,-0.8381327781550392
-0.21507303159492452,-0.30860753050021583
-1.9558052290362564,-1.4142913558057801
0.5663468218309952,-0.4089694481037213
0.021674424342851106,-0.41906582498701045
0.41557972944169386,-0.22645034286485172
0.1586146332753538,-1.8217297076493637
2.390630056777987,-0.5077146982567493
-1.633895647767925,1.4376800099583
1.0533906977839775,-1.6702997640234154
2.4965776954325807,0.38916946017893683
0.6997462419652952,-0.9493285328718171
-0.4548610827997035,0.43621128451502467
3.067703138481657,0.11143822650964696
0.5803609102000961,-1.237958231732445
-0.2848405434449168,1.5904739473206304
0.7969886330485088,0.6878790236282033
2.4899322518544014,-0.46160552043222786
0.11995502672136943,0.8685769984834895
-2.0278572964943637,-0.5077433101154125
0.08104469711090401,2.8954969919573053
1.8256755620182155,-0.541246776522764
-0.06188682445733118,1.2398081275415855
-1.3992790167567395,-0.18667845378785036
0.826733545104451,0.7150559465383286
0.10765243020531085,-2.3347170538751802
-0.16925951711045845,-0.0315725762360099
-2.23920148899457,1.151934287080563
1.7176764616386913,1.4166716691904753
-1.848131424671526,1.0863821146722
-2.1854558646329365,0.4142630997936116
-1.5811729782011974,0.5787682466012782
-1.2809290571611363,0.6703157499766941
-1.212598123070502,0.5122781434142023
0.20640859830502262,0.7269285744959404
4.691924914574587,-1.5468715362715886
1.7039044341555263,0.04930594155631906
-1.9890748508585836,-2.2022146174244703
-1.284474256143889,1.4142013725815328
-0.7823692428914555,0.4155646779126277
0.8958808216160615,-0.7284499821913628
1.9986436539420405,0.5554081758190683
-1.0690517042886367,-0.005264030761508193
-2.1942114202676306,0.04892414523157257
-2.3062873319072446,0.1744364349622069
-2.8327634393405443,-1.1656861833636454
-0.6907971966549892,1.6242002469022816
-0.04522083608659311,1.3543412325345405
1.1414147617898012,-1.338634507261116
-1.4601176494383656,0.5489030245408515
-0.5276495930620648,0.13811941087571342
0.2341019449173466,-0.16790972519225153
1.9900931680174634,-0.9473506863981389
-0.49992813583686446,-2.04276916515749
1.032703792945067,0.822229250392196
0.7030051001737144,-0.24967537417267843
-1.5251598394249464,-0.9202822312445418
1.1881491592000222,-0.4180438634116563
1.6903809589543437,-0.15911178160657527
-0.8706642129319074,-1.4340662418433712
-1.3408202435551213,0.7259652627349176
-2.1696253913005683,-1.066385317896137
2.0660179325122807,1.8176463418425277
2.2995539171791375,-0.17817096541660404
-0.1600006779796233,0.6435850940666312
3.4475805480503467,2.2138834843874085
-0.6269368249115231,-1.698936179073476
3.529129137507026,-2.831394786414669
0.5798079629740652,1.0886004619123562
-1.3215488133124813,-0.4753843529633441
4.368562307774906,0.6033831948405881
1.4676690082704926,-1.6262301639969041
-2.463353429537438,-0.41148838922008174
-1.3489680501927186,0.3606591262290512
-0.24983131528592661,-0.40560390012106656
-1.3949690414111333,-0.6600788804456599
-3.4547336586533044,-0.6638739420274591
-1.6245160909058565,0.9414969143945293
-1.6555186261139236,-1.126005691839792
-0.21908333708485261,-0.024708443453492046
2.6789690008903517,-1.6885066160418865
1.7205652674390852,-0.1049566958976117
-0.22072189486490212,-2.649415027229762
-0.15670975161673956,-0.7536031014748259
-1.335161163626922,0.6111030723512221
0.43518111417288524,1.3496383012570299
-2.296009319210074,0.10653556189905808
1.1763947068079528,0.042605719994463546
-0.2481162455976098,-0.8049930068568127
-2.077915662043588,-0.41738216789077204
2.555869560972932,1.3949336178863507
-2.7737114370154368,-0.3336907333680477
-1.9665249067766557,0.948943976934109
-1.2376016652063457,1.2715839233564916
-0.1610696628203852,0.5251189967747445
-0.5163572182430405,-1.3283655962988135
1.1284813741062507,3.38530187740909
1.2738829924593507,0.8339308679784967
2.913121000827783,-1.2971037237630945
3.262879711937269,1.2443326473575291
-0.541481225206518,0.5903217213895455
-0.24978052572263837,1.6573800313005298
1.1733203166840172,1.0555930555982187
0.0739164942423007,0.9935752628874417
-2.1148901546837573,-1.1675672805824142
0.9558756888628844,2.7992381656125835
-0.6608552987149806,-1.2541643683715245
0.2504480796723005,-0.9201995112792112
-1.4579514234418416,0.7701778370700187
-1.1375620126472654,0.02282677317812159
-0.8723528489025923,1.4567560421930457
-1.5923251913698517,-0.2061934514875769
-1.4107851191972114,-1.9740589244074325
2.962014574718381,0.45248631220702995
0.09742079156769753,0.01786691077975306
0.43152836998098304,0.8878851323321508
0.6838614137226987,1.9471716388480125
2.162420164324817,0.007665081680985605
2.3049821718391508,-0.08953725296539206
-0.13018278658465893,0.17849882536122516
1.8900339650057973,-1.4615775334338899
-0.8613344448885137,0.5129382052166709
-0.6238602967253423,1.4095536404126634
-0.5353025897537474,-0.3662686502913798
1.942742027077403,1.7540997600788477
-0.9743398002799631,0.8255747605947135
3.0095975882800348,-0.3834279440588476
-0.5855447653716951,2.2159453466462082
-0.9023615176739087,1.2385318362004705
-0.9853781884856107,-1.6790407996719663
2.080856007525793,1.259981923732966
-0.6401108257081639,2.743631481036395
2.411054590104298,0.9602087344937724
-1.9940374225989697,-0.2692152637425414
3.2446004460701032,-0.3761728577965461
2.6762231462805426,0.8155070159714148
0.977427591853777,-0.5496822624824946
1.5467175255623684,0.3916700782396202
1.225345496416451,1.2133828530794102
-0.5928316396704496,-0.4886928598987024
-1.5946913883647076,-0.08848663598948686
-0.10336938148918445,1.5388349188575423
-1.7058254326768294,0.14513956364866729
0.015511653102934841,2.811695337175682
-1.0220358938365184,-0.10312813014950636
-0.10302577848629264,1.6188637298459045
-1.9922571511963025,-1.035737725195115
1.0642767403729545,0.8706757080477918
2.4461434010532837,-0.45810446855460357
0.6774981600511274,-1.115445003450793
-1.492013286745669,0.6656437052424091
0.5798312745502266,0.1982747608389549
-2.7708490016484677,-0.6953937309328135
-0.26988262637059307,-2.2513494998463504
-0.8044694412071282,-1.3817588238427099
1.7591005512607216,1.35411407327878
-1.4209795564684558,-0.022057545937902878
0.06033277362701085,-1.3019889448853539
-2.6712226926791756,-0.7011058116175248
-0.6138489093524223,-0.31709878320020884
2.0114558889198526,0.6570807094770619
-1.3374657117210496,1.4124119541459568
-2.3501025529417885,0.021540306213401222
-1.8845133798500564,0.5502037974246834
-3.230092867341414,-1.274055208404956
2.3386262916618032,-0.7217928525684907
0.7610186214488551,0.08660314921906596
-3.0964195475375247,-0.9299569724250627
-1.7054013485325483,-0.9149773522468885
-0.614981658634964,2.3005156311512907
0.5090214709243431,-1.1564454080399276
-0.02913338070832666,0.29789141729030455
-1.0969418320194908,-0.37936511008587775
2.444250136918537,0.7712613636137631
0.012215797973422149,-0.68344369029505
0.5429862333432257,1.5410462970267023
-1.059955897154985,0.9671588783187248
2.3333519933016,-0.49524741885311224
2.341635181881274,-1.1557891560708276
-0.8609924844915638,-0.41007657618207277
-1.160529018933755,0.08687447710997215
-2.2264859600668907,0.26960824507777875
-2.3635269306888302,-0.7214824543955967
-2.208499254020282,0.5852260213508933
-1.6825788626764955,0.55679272099488
1.4719318453543373,-0.19480781029994487
-0.46032115395330575,-0.5423312998394889
1.700198218187123,-0.8397463671456871
-0.9281031462233962,-0.1389398764448264
0.5759213891526124,-0.8812609714152235
